date,produit,categorie,prix,quantite,ville,mode_paiement,vendeur,chiffre_affaires
2024-01-27,Thé Lipton 200g,Alimentation,1770.0,2.0,Thiès,Wave,V011,3540.0
2024-03-03,Café Touba 500g,Alimentation,2311.0,3.0,Dakar,Wave,V032,6933.0
2024-06-10,Infinix Note 50 Pro,Électronique,139703.0,1.0,Thiès,Orange Money,V023,139703.0
2024-07-28,iPhone 12,Électronique,448326.0,1.0,Dakar,Orange Money,V041,448326.0
2024-12-11,Gel coiffant 500ml,Cosmétiques,4205.0,1.0,Saint-Louis,Orange Money,V031,4205.0
2024-02-28,Réfrigérateur 180L,Électroménager,272589.0,1.0,Thiès,Carte bancaire,V011,272589.0
2024-08-27,Riz brisé 50kg,Alimentation,25709.0,3.0,Thiès,Espèces,V030,77127.0
2024-03-01,Mixeur,Électroménager,23139.0,1.0,Thiès,Orange Money,V031,23139.0
2024-02-11,Mixeur,Électroménager,24919.0,1.0,Kaolack,Espèces,V018,24919.0
2024-09-06,Thé Lipton 200g,Alimentation,1726.0,2.0,Dakar,Espèces,V027,3452.0
2024-11-28,Ventilateur sur pied,Électroménager,33807.0,1.0,Saint-Louis,Wave,V023,33807.0
2024-08-11,Ventilateur sur pied,Électroménager,36348.0,1.0,Kaolack,Wave,V042,36348.0
2024-09-11,Dentelle Guipure 5 yards,Textile,26600.0,1.0,Kaolack,Free Money,V028,26600.0
2024-12-18,Samsung Galaxy A25,Électronique,120579.0,1.0,Kaolack,Orange Money,V031,120579.0
2024-10-28,Gel coiffant 500ml,Cosmétiques,4131.0,2.0,Thiès,Carte bancaire,V017,8262.0
2024-06-05,Voile hijab,Textile,3384.0,2.0,Dakar,Orange Money,V029,6768.0
2024-07-26,Parfum homme 100ml,Cosmétiques,32269.0,1.0,Kaolack,Orange Money,V027,32269.0
2024-10-31,Ciment 50kg,Construction,4334.0,10.0,Kaolack,Orange Money,V010,43340.0
2024-06-11,Thé Lipton 200g,Alimentation,1770.0,3.0,Dakar,Wave,V039,5310.0
2024-11-20,Ciment 50kg,Construction,4330.0,1.0,Kaolack,Wave,V020,4330.0
2024-10-11,Carrelage m²,Construction,7777.0,2.0,Dakar,Espèces,V014,15554.0
2024-12-12,Chargeur rapide,Électronique,8207.0,1.0,Dakar,Espèces,V026,8207.0
2024-04-10,Briques creuses (unité),Construction,205.0,180.0,Dakar,Orange Money,V046,36900.0
2024-08-24,Ciment 50kg,Construction,3972.0,2.0,Kaolack,Espèces,V008,7944.0
2024-02-20,Voile hijab,Textile,4014.0,4.0,Kaolack,Espèces,V009,16056.0
2024-03-21,Bazin riche 5 yards,Textile,38923.0,1.0,Kaolack,Orange Money,V016,38923.0
2024-03-27,Infinix Note 50 Pro,Électronique,145288.0,1.0,Thiès,Espèces,V015,145288.0
2024-02-15,Ciment 50kg,Construction,4682.0,1.0,Dakar,Orange Money,V019,4682.0
2024-04-21,Machine à laver 7kg,Électroménager,188886.0,1.0,Dakar,Orange Money,V023,188886.0
2024-01-04,Tôles ondulées (unité),Construction,12808.0,1.0,Dakar,Espèces,V036,12808.0
2024-06-07,Sarouel coton,Textile,13146.0,5.0,Saint-Louis,Orange Money,V030,65730.0
2024-04-06,Café Touba 500g,Alimentation,2434.0,1.0,Dakar,Free Money,V016,2434.0
2024-01-19,Briques creuses (unité),Construction,187.0,423.0,Dakar,Free Money,V023,79101.0
2024-07-21,Machine à laver 7kg,Électroménager,198282.0,1.0,Kaolack,Wave,V045,198282.0
2024-11-09,Huile palme 20L,Alimentation,17787.0,1.0,Saint-Louis,Orange Money,V011,17787.0
2024-01-09,Beurre de karité 500g,Cosmétiques,5522.0,1.0,Dakar,Wizall,V013,5522.0
2024-11-09,Infinix Note 50 Pro,Électronique,148878.0,1.0,Thiès,Espèces,V034,148878.0
2024-09-22,Micro-ondes 20L,Électroménager,67780.0,1.0,Ziguinchor,Wave,V046,67780.0
2024-10-01,Tôles ondulées (unité),Construction,11679.0,2.0,Dakar,Espèces,V036,23358.0
2024-08-13,Henné naturel 100g,Cosmétiques,2494.0,2.0,Thiès,Espèces,V009,4988.0
2024-12-10,Savon noir Dudu Osun,Cosmétiques,1663.0,2.0,Dakar,Espèces,V011,3326.0
2024-02-06,Farine blé 50kg,Alimentation,29267.0,2.0,Dakar,Orange Money,V002,58534.0
2024-11-21,Réfrigérateur 180L,Électroménager,301973.0,1.0,Saint-Louis,Orange Money,V002,301973.0
2024-05-31,Samsung Galaxy A25,Électronique,117245.0,1.0,Saint-Louis,Espèces,V013,117245.0
2024-10-22,Thé Lipton 200g,Alimentation,1829.0,1.0,Dakar,Orange Money,V016,1829.0
2024-07-06,Peinture 25L,Construction,32134.0,3.0,Saint-Louis,Wave,V045,96402.0
2024-01-30,Pagne Kenté 6 yards,Textile,21015.0,2.0,Kaolack,Wave,V021,42030.0
2024-05-21,"Téléviseur LED 32""",Électronique,115695.0,1.0,Thiès,Orange Money,V045,115695.0
2024-04-18,Gel coiffant 500ml,Cosmétiques,4919.0,1.0,Dakar,Orange Money,V036,4919.0
2024-12-03,Réfrigérateur 180L,Électroménager,293270.0,1.0,Dakar,Orange Money,V004,293270.0
2024-07-19,Fenêtre aluminium,Construction,41651.0,10.0,Dakar,Wave,V005,416510.0
2024-12-20,Moussor femme,Textile,16154.0,1.0,Dakar,Orange Money,V048,16154.0
2024-03-11,Tissu Bogolan 3 yards,Textile,12343.0,1.0,Dakar,Espèces,V026,12343.0
2024-11-10,Thé Lipton 200g,Alimentation,1809.0,1.0,Kaolack,Orange Money,V008,1809.0
2024-03-11,Sarouel coton,Textile,12304.0,1.0,Ziguinchor,Wave,V030,12304.0
2024-07-13,Huawei Nova 13,Électronique,178612.0,1.0,Thiès,Orange Money,V031,178612.0
2024-10-09,Tissu Bogolan 3 yards,Textile,13418.0,1.0,Dakar,Espèces,V022,13418.0
2024-03-07,Henné naturel 100g,Cosmétiques,2445.0,2.0,Thiès,Wave,V050,4890.0
2024-10-06,Voile hijab,Textile,3012.0,1.0,Saint-Louis,Orange Money,V020,3012.0
2024-06-24,Riz parfumé 50kg,Alimentation,33422.0,3.0,Thiès,Wave,V044,100266.0
2024-12-02,Henné naturel 100g,Cosmétiques,2272.0,2.0,Dakar,Orange Money,V029,4544.0
2024-10-27,Carrelage m²,Construction,77.10000000000001,1.0,Thiès,Wave,V048,7710.0
2024-09-27,Machine à laver 7kg,Électroménager,202189.0,1.0,Kaolack,Espèces,V017,202189.0
2024-05-27,Parfum homme 100ml,Cosmétiques,31580.0,3.0,Ziguinchor,Espèces,V032,94740.0
2024-12-10,Ventilateur sur pied,Électroménager,37319.0,1.0,Saint-Louis,Wave,V014,37319.0
2024-07-26,"Téléviseur LED 32""",Électronique,126130.0,1.0,Thiès,Free Money,V012,126130.0
2024-02-12,Café Touba 500g,Alimentation,2645.0,3.0,Ziguinchor,Orange Money,V021,7935.0
2024-10-19,Machine à laver 7kg,Électroménager,182969.0,1.0,Dakar,Espèces,V038,182969.0
2024-12-25,Ciment 50kg,Construction,4413.0,3.0,Dakar,Wave,V043,13239.0
2024-02-06,Climatiseur 12000 BTU,Électroménager,346196.0,1.0,Thiès,Wave,V024,346196.0
2024-08-09,Beurre de karité 500g,Cosmétiques,4402.0,2.0,Kaolack,Wave,V016,8804.0
2024-03-18,Peinture 25L,Construction,32480.0,2.0,Thiès,Orange Money,V036,64960.0
2024-07-29,Crème éclaircissante 500ml,Cosmétiques,9198.0,1.0,Dakar,Wave,V027,9198.0
2024-12-29,Riz brisé 50kg,Alimentation,28061.0,1.0,Dakar,Orange Money,V024,28061.0
2024-09-22,Pagne Kenté 6 yards,Textile,20692.0,2.0,Dakar,Espèces,V025,41384.0
2024-01-10,Clé USB 32GB,Électronique,5495.0,2.0,Ziguinchor,Carte bancaire,V001,10990.0
2024-03-12,Henné naturel 100g,Cosmétiques,2467.0,1.0,Dakar,Orange Money,V037,2467.0
2024-01-22,Sucre cristallisé 50kg,Alimentation,30092.0,1.0,Dakar,Orange Money,V005,30092.0
2024-01-30,Climatiseur 12000 BTU,Électroménager,348434.0,1.0,Dakar,Orange Money,V044,348434.0
2024-12-16,Fenêtre aluminium,Construction,40896.0,1.0,Kaolack,Free Money,V040,40896.0
2024-11-15,Écouteurs Bluetooth,Électronique,14873.0,1.0,Dakar,Orange Money,V045,14873.0
2024-11-26,Réfrigérateur 180L,Électroménager,288537.0,1.0,Dakar,Wave,V013,288537.0
2024-02-10,Bouilloire électrique,Électroménager,11912.0,1.0,Thiès,,V015,11912.0
2024-11-14,Climatiseur 12000 BTU,Électroménager,345277.0,1.0,Ziguinchor,Orange Money,V047,345277.0
2024-08-29,Ventilateur sur pied,Électroménager,33961.0,1.0,Dakar,Free Money,V024,33961.0
2024-09-06,Clé USB 32GB,Électronique,5402.0,1.0,Kaolack,Espèces,V042,5402.0
2024-11-03,Farine blé 50kg,Alimentation,26207.0,1.0,Thiès,Free Money,V039,26207.0
2024-03-25,iPhone 12,Électronique,441325.0,1.0,Dakar,Espèces,V001,441325.0
2024-07-02,Huile palme 20L,Alimentation,16146.0,1.0,Dakar,Wave,V041,16146.0
2024-07-13,Gravier 1m³,Construction,30652.0,5.0,Dakar,Free Money,V045,153260.0
2024-08-03,Fer à repasser,Électroménager,19181.0,2.0,Dakar,Free Money,V033,38362.0
2024-02-14,Mixeur,Électroménager,25370.0,1.0,Dakar,Orange Money,V032,25370.0
2024-10-25,Gel coiffant 500ml,Cosmétiques,4816.0,1.0,Kaolack,Espèces,V033,4816.0
2024-04-15,Thé Lipton 200g,Alimentation,1785.0,5.0,Ziguinchor,Free Money,V034,8925.0
2024-02-29,Réfrigérateur 180L,Électroménager,276832.0,1.0,Saint-Louis,Wave,V046,276832.0
2024-12-06,Mixeur,Électroménager,23709.0,1.0,Saint-Louis,Orange Money,V015,23709.0
2024-07-23,Ciment 50kg,Construction,4306.0,3.0,Ziguinchor,Espèces,V024,12918.0
2024-06-06,Beurre de karité 500g,Cosmétiques,5368.0,1.0,Thiès,Wizall,V049,5368.0
2024-06-10,Moussor femme,Textile,15198.0,2.0,Dakar,Wave,V049,30396.0
2024-11-20,Bazin riche 5 yards,Textile,35590.0,1.0,Saint-Louis,Free Money,V008,35590.0
2024-04-30,Ventilateur sur pied,Électroménager,36459.0,1.0,Dakar,Orange Money,V040,36459.0
2024-01-01,Congélateur 200L,Électroménager,238271.0,1.0,Dakar,Espèces,V011,238271.0
2024-05-27,Sarouel coton,Textile,12780.0,5.0,Kaolack,Wave,V008,63900.0
2024-11-19,Moussor femme,Textile,13587.0,3.0,Dakar,Orange Money,V045,40761.0
2024-02-23,Dattes 1kg,Alimentation,3374.0,4.0,Saint-Louis,Orange Money,V037,13496.0
2024-06-03,Chargeur rapide,Électronique,7413.0,1.0,Thiès,Orange Money,V029,7413.0
2024-04-06,Huile d'argan 100ml,Cosmétiques,10840.0,1.0,Kaolack,Carte bancaire,V043,10840.0
2024-02-22,Congélateur 200L,Électroménager,255793.0,1.0,Dakar,Wave,V015,255793.0
2024-01-27,Riz parfumé 50kg,Alimentation,32127.0,1.0,Dakar,Orange Money,V030,32127.0
2024-07-02,Chargeur rapide,Électronique,8126.0,1.0,Saint-Louis,Free Money,V009,8126.0
2024-08-09,Tissu Wax 6 yards,Textile,15969.0,2.0,Ziguinchor,Free Money,V026,31938.0
2024-06-14,Fer à béton 12mm,Construction,620.0,316.0,Saint-Louis,Wave,V004,195920.0
2024-07-02,Parfum homme 100ml,Cosmétiques,27027.0,1.0,Saint-Louis,Orange Money,V047,27027.0
2024-10-11,Huile palme 20L,Alimentation,15937.0,1.0,Thiès,Espèces,V013,15937.0
2024-04-09,Parfum homme 100ml,Cosmétiques,26390.0,1.0,Dakar,Wave,V003,26390.0
2024-05-12,Riz brisé 50kg,Alimentation,24442.0,2.0,Saint-Louis,Wave,V015,48884.0
2024-11-14,Mixeur,Électroménager,26094.0,1.0,Ziguinchor,Wave,V002,26094.0
2024-05-06,Fer à repasser,Électroménager,16603.0,1.0,Thiès,Orange Money,V013,16603.0
2024-03-28,Micro-ondes 20L,Électroménager,63236.0,1.0,Dakar,Free Money,V022,63236.0
2024-07-18,Gel coiffant 500ml,Cosmétiques,4672.0,1.0,Dakar,Orange Money,V033,4672.0
2024-11-06,Riz parfumé 50kg,Alimentation,34701.0,1.0,Dakar,Orange Money,V025,34701.0
2024-10-13,Peinture 25L,Construction,39221.0,2.0,Ziguinchor,Wave,V040,78442.0
2024-04-14,Machine à laver 7kg,Électroménager,190707.0,1.0,Dakar,Orange Money,V034,190707.0
2024-11-06,Carrelage m²,Construction,7679.0,5.0,Dakar,Wave,V016,38395.0
2024-11-22,Riz brisé 50kg,Alimentation,27890.0,1.0,Thiès,Orange Money,V027,27890.0
2024-03-12,Climatiseur 12000 BTU,Électroménager,314240.0,1.0,Dakar,Wave,V019,314240.0
2024-05-23,Gravier 1m³,Construction,27047.0,10.0,Dakar,Espèces,V046,270470.0
2024-12-23,Cuisinière 4 feux,Électroménager,180406.0,1.0,Kaolack,Espèces,V045,180406.0
2024-10-24,Farine blé 50kg,Alimentation,29251.0,2.0,Ziguinchor,Espèces,V034,58502.0
2024-12-27,"Téléviseur LED 32""",Électronique,124818.0,1.0,Dakar,Espèces,V005,124818.0
2024-01-25,Huile végétale 5L,Alimentation,5446.0,2.0,Thiès,Free Money,V025,10892.0
2024-02-27,Briques creuses (unité),Construction,191.0,29.0,Dakar,Wave,V038,5539.0
2024-01-08,Carrelage m²,Construction,7889.0,3.0,Dakar,Espèces,V049,23667.0
2024-10-17,Riz parfumé 50kg,Alimentation,29968.0,1.0,Kaolack,Wave,V003,29968.0
2024-07-09,Thé Lipton 200g,Alimentation,1862.0,2.0,Thiès,Espèces,V031,3724.0
2024-01-22,Farine blé 50kg,Alimentation,28039.0,3.0,Dakar,Wave,V049,84117.0
2024-11-22,Chargeur rapide,Électronique,88.78,1.0,Thiès,Espèces,V008,8878.0
2024-11-02,Congélateur 200L,Électroménager,252856.0,1.0,Saint-Louis,Orange Money,V001,252856.0
2024-10-31,Tôles ondulées (unité),Construction,11435.0,1.0,Thiès,Espèces,V031,11435.0
2024-01-02,Sable 1m³,Construction,28456.0,2.0,Dakar,Orange Money,V005,56912.0
2024-03-11,Infinix Note 50 Pro,Électronique,156615.0,1.0,Ziguinchor,Orange Money,V028,156615.0
2024-06-14,Savon noir Dudu Osun,Cosmétiques,1269.0,2.0,Dakar,Orange Money,V019,2538.0
2024-02-29,Chargeur rapide,Électronique,8654.0,1.0,Dakar,Espèces,V043,8654.0
2024-05-09,Savon noir Dudu Osun,Cosmétiques,1372.0,1.0,Ziguinchor,Orange Money,V029,1372.0
2024-01-24,Tissu Wax 6 yards,Textile,17900.0,2.0,Dakar,Orange Money,V021,35800.0
2024-06-11,Farine blé 50kg,Alimentation,27832.0,1.0,Dakar,Orange Money,V008,27832.0
2024-08-02,Beurre de karité 500g,Cosmétiques,4951.0,2.0,Dakar,Orange Money,V025,9902.0
2024-10-03,Congélateur 200L,Électroménager,258705.0,1.0,Dakar,Free Money,V044,258705.0
2024-10-04,Carrelage m²,Construction,8981.0,2.0,Dakar,Espèces,V029,17962.0
2024-03-04,Boubou brodé homme,Textile,49402.0,1.0,Dakar,Orange Money,V035,49402.0
2024-10-31,Huile d'argan 100ml,Cosmétiques,10285.0,2.0,Dakar,Wave,V001,20570.0
2024-03-06,Briques creuses (unité),Construction,184.0,499.0,Dakar,Wave,V031,91816.0
2024-04-24,Mboubou femme,Textile,35160.0,2.0,Saint-Louis,Orange Money,V013,70320.0
2024-11-09,Cuisinière 4 feux,Électroménager,190483.0,1.0,Saint-Louis,Wave,V028,190483.0
2024-08-22,Sucre cristallisé 50kg,Alimentation,27929.0,1.0,Saint-Louis,Orange Money,V022,27929.0
2024-08-29,Farine blé 50kg,Alimentation,29591.0,3.0,Thiès,Wave,V022,88773.0
2024-05-28,Crème éclaircissante 500ml,Cosmétiques,7664.0,1.0,Dakar,Orange Money,V028,7664.0
2024-06-17,Powerbank 10000mAh,Électronique,12294.0,1.0,Dakar,Orange Money,V021,12294.0
2024-04-12,Dentelle Guipure 5 yards,Textile,25443.0,2.0,Thiès,Espèces,V013,50886.0
2024-11-06,Moussor femme,Textile,16772.0,1.0,Dakar,Wave,V031,16772.0
2024-02-04,Gravier 1m³,Construction,29156.0,2.0,Saint-Louis,Orange Money,V024,58312.0
2024-03-24,iPhone 12,Électronique,460643.0,1.0,Kaolack,Carte bancaire,V008,460643.0
2024-09-16,Ciment 50kg,Construction,4645.0,1.0,Dakar,Wave,V044,4645.0
2024-11-15,Tissu Wax 6 yards,Textile,17286.0,3.0,Kaolack,Wave,V030,51858.0
2024-02-06,Savon noir Dudu Osun,Cosmétiques,1412.0,1.0,Dakar,Espèces,V004,1412.0
2024-02-16,Pagne Kenté 6 yards,Textile,22242.0,1.0,Kaolack,Orange Money,V026,22242.0
2024-04-19,Tissu Wax 6 yards,Textile,18427.0,2.0,Dakar,Orange Money,V006,36854.0
2024-01-11,Réfrigérateur 180L,Électroménager,296426.0,1.0,Dakar,Orange Money,V026,296426.0
2024-06-20,Carrelage m²,Construction,8501.0,2.0,Dakar,Free Money,V042,17002.0
2024-05-29,Tôles ondulées (unité),Construction,12934.0,2.0,Dakar,Espèces,V017,25868.0
2024-10-18,Briques creuses (unité),Construction,215.0,151.0,Dakar,Espèces,V045,32465.0
2024-01-29,Climatiseur 12000 BTU,Électroménager,321603.0,1.0,Dakar,Orange Money,V020,321603.0
2024-06-18,Cuisinière 4 feux,Électroménager,170368.0,1.0,Ziguinchor,Carte bancaire,V024,170368.0
2024-12-16,Ventilateur sur pied,Électroménager,34520.0,1.0,Kaolack,Wave,V003,34520.0
2024-09-28,Huile d'argan 100ml,Cosmétiques,10714.0,2.0,Dakar,Orange Money,V012,21428.0
2024-12-17,Écouteurs Bluetooth,Électronique,16507.0,1.0,Thiès,Espèces,V034,16507.0
2024-02-13,Réfrigérateur 180L,Électroménager,272893.0,1.0,Dakar,Orange Money,V002,272893.0
2024-02-28,Huile de coco 250ml,Cosmétiques,3148.0,2.0,Thiès,Wave,V021,6296.0
2024-07-22,Congélateur 200L,Électroménager,263002.0,1.0,Ziguinchor,Orange Money,V015,263002.0
2024-08-11,Dentelle Guipure 5 yards,Textile,25053.0,3.0,Thiès,Wave,V019,75159.0
2024-12-05,Café Touba 500g,Alimentation,2402.0,2.0,Saint-Louis,Orange Money,V039,4804.0
2024-07-01,Parfum homme 100ml,Cosmétiques,29315.0,1.0,Kaolack,Orange Money,V044,29315.0
2024-01-11,Boubou brodé homme,Textile,41084.0,2.0,Dakar,Orange Money,V029,82168.0
2024-05-27,Henné naturel 100g,Cosmétiques,2383.0,1.0,Kaolack,Orange Money,V001,2383.0
2024-12-10,Réfrigérateur 180L,Électroménager,290932.0,1.0,Thiès,Wizall,V026,290932.0
2024-04-27,Dattes 1kg,Alimentation,2770.0,5.0,Dakar,Wave,V001,13850.0
2024-09-10,Ciment 50kg,Construction,4265.0,1.0,Dakar,Wave,V039,4265.0
2024-11-03,Tecno Spark 40 5G,Électronique,95820.0,1.0,Dakar,Orange Money,V026,95820.0
2024-03-27,Powerbank 10000mAh,Électronique,11676.0,1.0,Thiès,Wave,V047,11676.0
2024-11-29,Ciment 50kg,Construction,4677.0,10.0,Thiès,Free Money,V047,46770.0
2024-10-30,Ciment 50kg,Construction,4637.0,3.0,Thiès,Orange Money,V041,13911.0
2024-10-10,Clé USB 32GB,Électronique,5462.0,1.0,Dakar,Wizall,V022,5462.0
2024-08-03,Parfum homme 100ml,Cosmétiques,30489.0,2.0,Thiès,Wave,V036,60978.0
2024-10-30,Savon noir Dudu Osun,Cosmétiques,1353.0,1.0,Dakar,Orange Money,V043,1353.0
2024-09-26,Pagne Kenté 6 yards,Textile,22267.0,1.0,Dakar,Orange Money,V009,22267.0
2024-08-14,Ciment 50kg,Construction,4649.0,3.0,Thiès,Espèces,V027,13947.0
2024-09-08,Lait en poudre 1kg,Alimentation,4250.0,4.0,Dakar,Wave,V048,17000.0
2024-02-23,Thé Lipton 200g,Alimentation,1881.0,4.0,Thiès,Wave,V028,7524.0
2024-04-13,Ventilateur sur pied,Électroménager,33020.0,1.0,Ziguinchor,Orange Money,V023,33020.0
2024-03-30,Briques creuses (unité),Construction,223.0,117.0,Ziguinchor,Wave,V013,26091.0
2024-06-25,Voile hijab,Textile,3372.0,1.0,Dakar,Orange Money,V021,3372.0
2024-06-23,Gravier 1m³,Construction,26820.0,1.0,Dakar,Orange Money,V045,26820.0
2024-05-06,Clé USB 32GB,Électronique,4656.0,1.0,Dakar,Orange Money,V015,4656.0
2024-07-07,Huile de coco 250ml,Cosmétiques,3897.0,2.0,Thiès,Orange Money,V029,7794.0
2024-05-16,Crème éclaircissante 500ml,Cosmétiques,8233.0,1.0,Ziguinchor,Orange Money,V015,8233.0
2024-09-12,Samsung Galaxy A25,Électronique,124496.0,1.0,Saint-Louis,Wave,V048,124496.0
2024-05-11,Fenêtre aluminium,Construction,47325.0,3.0,Thiès,Carte bancaire,V012,141975.0
2024-12-10,Gravier 1m³,Construction,28142.0,2.0,Dakar,Wave,V014,56284.0
2024-02-10,Powerbank 10000mAh,Électronique,12759.0,1.0,Dakar,Orange Money,V046,12759.0
2024-07-13,Parfum homme 100ml,Cosmétiques,22567.0,2.0,Dakar,Orange Money,V015,45134.0
2024-08-29,Fenêtre aluminium,Construction,46703.0,10.0,Dakar,Orange Money,V042,467030.0
2024-03-27,Huawei Nova 13,Électronique,178054.0,1.0,Ziguinchor,Orange Money,V032,178054.0
2024-01-16,Tecno Spark 40 5G,Électronique,85921.0,1.0,Ziguinchor,Espèces,V036,85921.0
2024-03-18,Fenêtre aluminium,Construction,40589.0,3.0,Thiès,Espèces,V044,121767.0
2024-01-11,Café Touba 500g,Alimentation,2351.0,3.0,Thiès,Orange Money,V010,7053.0
2024-06-04,Huawei Nova 13,Électronique,174229.0,1.0,Thiès,Orange Money,V028,174229.0
2024-07-25,Tissu Bogolan 3 yards,Textile,11225.0,1.0,Dakar,Carte bancaire,V017,11225.0
2024-03-07,Mboubou femme,Textile,41628.0,1.0,Thiès,Espèces,V016,41628.0
2024-08-16,Huile de coco 250ml,Cosmétiques,3655.0,1.0,Dakar,Orange Money,V027,3655.0
2024-07-16,"Téléviseur LED 32""",Électronique,120958.0,1.0,Dakar,Wizall,V039,120958.0
2024-12-13,Farine blé 50kg,Alimentation,29530.0,2.0,Kaolack,Orange Money,V025,59060.0
2024-07-15,Beurre de karité 500g,Cosmétiques,5007.0,2.0,Dakar,Espèces,V050,10014.0
2024-11-23,Boubou brodé homme,Textile,49105.0,2.0,Kaolack,Espèces,V012,98210.0
2024-05-06,Beurre de karité 500g,Cosmétiques,5213.0,2.0,Saint-Louis,Espèces,V022,10426.0
2024-08-13,Sucre cristallisé 50kg,Alimentation,31294.0,2.0,Thiès,Orange Money,V014,62588.0
2024-03-21,Thé Lipton 200g,Alimentation,1873.0,1.0,Ziguinchor,Wave,V029,1873.0
2024-07-25,Micro-ondes 20L,Électroménager,69295.0,1.0,Thiès,Free Money,V027,69295.0
2024-01-25,Powerbank 10000mAh,Électronique,10822.0,1.0,Dakar,Wave,V047,10822.0
2024-01-31,Sucre cristallisé 50kg,Alimentation,30461.0,1.0,Dakar,Orange Money,V010,30461.0
2024-09-16,Riz parfumé 50kg,Alimentation,296.12,1.0,Thiès,Free Money,V022,29612.0
2024-03-06,Écouteurs Bluetooth,Électronique,14342.0,1.0,Ziguinchor,Free Money,V045,14342.0
2024-06-20,Cuisinière 4 feux,Électroménager,168583.0,1.0,Dakar,Wave,V043,168583.0
2024-07-01,Mixeur,Électroménager,23186.0,1.0,Dakar,Orange Money,V004,23186.0
2024-11-22,Thé Lipton 200g,Alimentation,1820.0,2.0,Thiès,Orange Money,V044,3640.0
2024-10-15,Machine à laver 7kg,Électroménager,182086.0,1.0,Saint-Louis,Espèces,V011,182086.0
2024-11-16,Mixeur,Électroménager,24076.0,1.0,Ziguinchor,Orange Money,V041,24076.0
2024-01-30,Fer à repasser,Électroménager,19695.0,1.0,Dakar,Espèces,V026,19695.0
2024-01-02,Sable 1m³,Construction,21898.0,2.0,Dakar,Free Money,V025,43796.0
2024-02-01,Farine blé 50kg,Alimentation,29603.0,4.0,Thiès,Orange Money,V001,118412.0
2024-11-30,Huile végétale 5L,Alimentation,5865.0,1.0,Dakar,Carte bancaire,V040,5865.0
2024-06-20,Écouteurs Bluetooth,Électronique,14160.0,1.0,Dakar,Espèces,V011,14160.0
2024-09-14,Bazin riche 5 yards,Textile,35943.0,1.0,Dakar,Espèces,V025,35943.0
2024-05-21,Mixeur,Électroménager,22998.0,1.0,Dakar,Orange Money,V034,22998.0
2024-07-30,Café Touba 500g,Alimentation,2700.0,2.0,Dakar,Espèces,V021,5400.0
2024-11-29,Lait en poudre 1kg,Alimentation,4941.0,3.0,Dakar,Carte bancaire,V018,14823.0
2024-02-01,Pagne Kenté 6 yards,Textile,21187.0,2.0,Ziguinchor,Wave,V042,42374.0
2024-04-15,Cuisinière 4 feux,Électroménager,161181.0,1.0,Ziguinchor,Wave,V031,161181.0
2024-03-11,Parfum femme 100ml,Cosmétiques,28684.0,3.0,Dakar,Orange Money,V048,86052.0
2024-12-27,Machine à laver 7kg,Électroménager,202777.0,1.0,Dakar,Free Money,V011,202777.0
2024-10-20,Mboubou femme,Textile,34059.0,3.0,Saint-Louis,Espèces,V032,102177.0
2024-10-28,Voile hijab,Textile,3256.0,2.0,Saint-Louis,Orange Money,V048,6512.0
2024-05-21,Clé USB 32GB,Électronique,4604.0,1.0,Thiès,Wave,V047,4604.0
2024-07-20,Fer à repasser,Électroménager,16549.0,1.0,Dakar,Espèces,V033,16549.0
2024-04-06,Farine blé 50kg,Alimentation,27359.0,1.0,Kaolack,Wave,V035,27359.0
2024-03-22,Porte métallique,Construction,75739.0,1.0,Kaolack,Espèces,V036,75739.0
2024-01-16,Riz brisé 50kg,Alimentation,24465.0,2.0,Dakar,Espèces,V049,48930.0
2024-07-13,Climatiseur 12000 BTU,Électroménager,299499.0,1.0,Dakar,Free Money,V006,299499.0
2024-01-19,Ventilateur sur pied,Électroménager,34359.0,1.0,Dakar,Espèces,V036,34359.0
2024-11-05,Beurre de karité 500g,Cosmétiques,4518.0,3.0,Thiès,Espèces,V026,13554.0
